"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.31227506949573e-07,1.53494586214485,0.412,0.104,0.00179965403030644,"8","REL"
1.33242980927152e-07,1.04034936815361,0.912,0.46,0.00182729424043497,"8","PRELID1"
1.33280878372835e-07,0.917402422599182,0.294,0.06,0.00182781396600505,"8","CTNNBIP1"
1.3588365426937e-07,1.31934947196279,0.294,0.061,0.00186350843465013,"8","GAPT"
1.40554448480312e-07,0.716174922797002,1,0.859,0.001927563706459,"8","ACTG1"
1.53149406772143e-07,0.942640976217181,0.647,0.208,0.00210029096447316,"8","FGR"
1.56891796922866e-07,0.699545638476156,0.529,0.153,0.00215161410300018,"8","PQBP1"
1.66252317511687e-07,0.76738995580004,1,0.841,0.00227998428235527,"8","GAPDH"
1.75363961523086e-07,1.19873394197692,0.324,0.071,0.0024049413683276,"8","CD83"
1.78194170185754e-07,1.77356663246582,0.265,0.052,0.00244375484992743,"8","MICAL1"
1.81338185154374e-07,1.80108068852485,0.265,0.052,0.00248687187120709,"8","FBXO6"
1.8765235568284e-07,1.10799064581056,0.441,0.115,0.00257346440583447,"8","DNAJC4"
1.90905005930406e-07,0.735282109316425,0.441,0.111,0.00261807125132959,"8","AAMP"
1.91469806886531e-07,2.28190407045114,0.412,0.103,0.00262581693164189,"8","FKBP3"
1.91575131205698e-07,1.28960901645795,0.471,0.13,0.00262726134935494,"8","OS9"
2.06198366458879e-07,1.13975139257728,0.588,0.185,0.00282780439761707,"8","TMED10"
2.10416688346287e-07,1.26823985288739,0.324,0.071,0.00288565446398098,"8","EMC8"
2.25067817479622e-07,0.338687873643461,0.912,0.366,0.00308658004891554,"8","AIF1"
2.3382093616484e-07,0.975228366689194,0.794,0.29,0.00320662031856461,"8","PGLS"
2.4201659530667e-07,1.20166074728717,0.265,0.051,0.00331901558803567,"8","RAD50"
2.43462674665357e-07,1.52401702405357,0.294,0.063,0.00333884712036071,"8","FAM46A"
2.48874827533854e-07,1.38635011379696,0.382,0.099,0.00341306938479928,"8","CPPED1"
2.51524652339177e-07,1.13895743667433,0.912,0.636,0.00344940908217947,"8","S100A10"
2.6846553313519e-07,1.12417026841911,0.353,0.082,0.00368173632141599,"8","SF3B4"
2.87948904949222e-07,0.496200163668606,1,0.993,0.00394893128247363,"8","TMSB10"
3.18487693623298e-07,0.277769146721755,1,0.988,0.00436774023034992,"8","FTH1"
3.19918414278911e-07,0.405288339356702,0.5,0.139,0.00438736113342098,"8","DNAJC15"
3.23811077284065e-07,0.835121823890096,0.353,0.084,0.00444074511387366,"8","PLBD1"
3.48971637299544e-07,1.12897153874617,0.382,0.095,0.00478579703392595,"8","ATP2B1"
3.55159067703151e-07,1.14497601300475,0.382,0.094,0.00487065145448101,"8","YIF1A"
3.63727690946517e-07,1.69150196866322,0.794,0.378,0.00498816155364053,"8","C1orf162"
3.76496847928336e-07,1.07899549879231,0.382,0.095,0.00516327777248921,"8","LILRB2"
3.86894561087322e-07,1.1577244386678,0.324,0.073,0.00530587201075153,"8","MAP7D1"
3.88212117797939e-07,1.05798946641308,0.471,0.131,0.00532394098348094,"8","NDUFV1"
3.90176422317387e-07,2.09191508840772,0.382,0.096,0.00535087945566065,"8","DUSP23"
4.09150859395861e-07,1.22441176776868,0.324,0.073,0.00561109488575484,"8","EI24"
4.39743855605607e-07,1.39872296391204,0.559,0.186,0.0060306472357753,"8","PPT1"
4.65585181060624e-07,2.04384236306234,0.382,0.106,0.00638503517306539,"8","IRF8"
4.94550633237484e-07,1.13899314788116,0.265,0.053,0.00678226738421886,"8","DNAJB12"
5.15025112465742e-07,0.433056648644728,0.588,0.173,0.00706305439235519,"8","C16orf13"
5.15458027351931e-07,0.816201177325296,0.559,0.166,0.00706899138710438,"8","FIBP"
5.16415809027009e-07,1.7595210436448,0.294,0.067,0.0070821264049964,"8","CDKN1A"
5.22709774336928e-07,0.928078498420303,0.353,0.083,0.00716844184525663,"8","FAM133B"
5.40731331736927e-07,1.12118634610359,0.294,0.064,0.00741558948344022,"8","HAUS1"
6.08621130798526e-07,0.809356185536487,0.824,0.318,0.00834663018777098,"8","ATP5J2"
6.17496977731744e-07,0.832711614150295,0.265,0.053,0.00846835355261314,"8","LTV1"
6.18185020784432e-07,1.20873772526513,0.294,0.064,0.0084777893750377,"8","RAB11FIP1"
6.7635422841338e-07,1.41688249550541,0.294,0.065,0.00927552188846109,"8","DNM2"
7.07558800055625e-07,1.08264233471847,0.294,0.064,0.00970346138396284,"8","NME1"
7.16126992055387e-07,1.02174542106853,0.824,0.361,0.00982096556904758,"8","CSTB"
7.49432442043752e-07,2.11544797885824,0.441,0.135,0.010277716510188,"8","CAT"
7.96669679653454e-07,0.731310564600001,0.471,0.128,0.0109255279867675,"8","ETFA"
8.07725888933133e-07,1.11023924524816,0.324,0.075,0.011077152840829,"8","APIP"
9.52379572566832e-07,0.969086164413349,0.412,0.111,0.0130609334581815,"8","NANS"
9.9712100238264e-07,0.703848576266962,0.647,0.21,0.0136745174266755,"8","RNF181"
1.03080778920781e-06,1.23900630075226,0.324,0.077,0.0141364980211959,"8","SCIMP"
1.08338350145052e-06,2.34721195453779,0.265,0.06,0.0148575213388924,"8","LMNA"
1.09612178957278e-06,1.02095155573322,0.5,0.152,0.0150322142222011,"8","CMTM3"
1.12189467714456e-06,1.40756299333527,0.324,0.08,0.0153856636023605,"8","ATP6AP1"
1.12780737547717e-06,0.806128780019859,0.412,0.108,0.0154667503472939,"8","THRAP3"
1.14139686219603e-06,1.14884599825574,0.294,0.066,0.0156531165681564,"8","PSMG3"
1.17449425312296e-06,0.546678012581473,0.353,0.086,0.0161070141873283,"8","PLEKHF2"
1.17533606113402e-06,1.27999699533537,0.294,0.067,0.016118558742392,"8","ICT1"
1.1850345909137e-06,0.977524222309835,0.294,0.065,0.0162515643797905,"8","TMEM55B"
1.1907294259951e-06,1.06387064615136,0.647,0.233,0.0163296633480967,"8","APEX1"
1.22715084582328e-06,0.74118672404283,0.412,0.111,0.0168291466996204,"8","CSF3R"
1.27457836302444e-06,0.665468066218535,0.618,0.205,0.0174795676705171,"8","SUMO3"
1.28732820323333e-06,1.40543159701844,0.294,0.068,0.0176544189791418,"8","CSF1R"
1.32512582872762e-06,0.584517760351207,0.265,0.056,0.0181727756151706,"8","RRAGC"
1.34042016574711e-06,1.06762282821856,0.294,0.066,0.0183825221530558,"8","ELMO1"
1.61232784012682e-06,1.42734294216608,0.265,0.058,0.0221114639994993,"8","MFSD1"
1.71772311960747e-06,1.36309696946034,0.324,0.081,0.0235568548622969,"8","SNAP29"
1.80807241768151e-06,0.894198732856265,0.618,0.217,0.0247959051360842,"8","LAMTOR2"
1.83554545077361e-06,0.928618080296086,0.706,0.258,0.0251726703119092,"8","GNB2"
1.86730156646958e-06,1.54362220075811,0.765,0.301,0.0256081736825638,"8","ATP5C1"
1.86783179350849e-06,0.799583738301696,0.441,0.127,0.0256154452161755,"8","PMAIP1"
1.87460148345209e-06,1.17474132422427,0.324,0.079,0.0257082847440619,"8","RBM42"
1.87659415736752e-06,1.00113178015846,0.412,0.115,0.0257356122741382,"8","CHPT1"
2.01200546393604e-06,1.0529109611019,0.353,0.091,0.0275926429324189,"8","JOSD2"
2.03018332561918e-06,0.503389998222068,1,0.946,0.0278419341275415,"8","RPS11"
2.08443248142615e-06,1.30486320263579,0.265,0.058,0.0285859070502783,"8","NRROS"
2.09117659120732e-06,0.658693497025522,1,0.842,0.0286783957718172,"8","CYBA"
2.226047382088e-06,0.946404669419529,0.382,0.104,0.0305280137979549,"8","MPEG1"
2.253399587999e-06,0.887708944227116,0.647,0.208,0.0309031219498183,"8","SNRPD1"
2.31183239508888e-06,0.330061325139836,0.618,0.194,0.0317044694662489,"8","CTSB"
2.39979786569101e-06,1.34456041022873,0.294,0.07,0.0329108279300865,"8","POLR2A"
2.47039481295043e-06,0.870828428463282,0.441,0.126,0.0338789944648022,"8","NAPA"
2.55712449629787e-06,0.526885429210585,0.5,0.15,0.035068405342229,"8","C17orf62"
2.58310505443571e-06,0.57484668332206,0.559,0.17,0.0354247027165313,"8","ADRM1"
2.59156890067241e-06,1.09916949784182,0.588,0.218,0.0355407759038215,"8","IFITM3"
2.71276841949341e-06,1.68871174986779,0.265,0.06,0.0372029061049327,"8","SLC39A3"
2.71905070589511e-06,0.825735870484988,0.618,0.221,0.0372890613806456,"8","FAM26F"
2.72573604348039e-06,1.53533140704079,0.294,0.072,0.0373807441002901,"8","UCHL3"
2.77395201313323e-06,0.504527024990937,0.559,0.169,0.0380419779081091,"8","SPG21"
2.83851382464542e-06,1.06011419935436,0.294,0.07,0.0389273785911874,"8","TACC1"
2.85156904097261e-06,1.66914414433038,0.265,0.06,0.0391064178278984,"8","HEBP2"
2.88226181811806e-06,1.1011139736409,0.412,0.118,0.0395273385736711,"8","HMGA1"
2.93843102545968e-06,0.64858715097384,0.5,0.15,0.040297643083154,"8","EIF4E2"
3.02925515453626e-06,1.32156534208897,0.588,0.206,0.0415432051893103,"8","HERPUD1"
3.15252828801407e-06,0.765892002778131,0.765,0.305,0.0432337729418249,"8","RAB7A"
3.16784800643193e-06,0.708004819122974,0.588,0.192,0.0434438675602074,"8","YWHAH"
3.24715587087605e-06,0.643216038193538,0.618,0.197,0.0445314956131942,"8","APH1A"
3.25183759782065e-06,1.00057042551388,0.353,0.095,0.0445957008165123,"8","SAMD9L"
3.44572437066368e-06,0.592506451856236,0.382,0.103,0.0472546640192817,"8","SNX5"
3.53372754657799e-06,0.927348066845269,0.824,0.397,0.0484615395737706,"8","ATP5B"
3.55583044130911e-06,0.48846228809529,1,0.519,0.0487646586721131,"8","S100A11"
3.59670332013529e-06,0.958094842843093,0.324,0.083,0.0493251893323354,"8","EIF2B1"
3.61222217675142e-06,1.24513682812399,0.294,0.071,0.0495380149319689,"8","MRPL15"
3.69550329184384e-06,1.04019828730462,0.647,0.273,0.0506801321443465,"8","CNPY3"
3.70117841115313e-06,1.05769502742975,0.324,0.082,0.050757960730554,"8","PLD3"
3.71156826808402e-06,0.753501682249033,1,0.827,0.0509004472285043,"8","SLC25A6"
3.87993639762236e-06,0.779342890387819,0.941,0.499,0.0532094477569931,"8","VAMP8"
3.92214370037756e-06,0.611512614033475,0.412,0.116,0.0537882787069779,"8","ODF3B"
4.02573483028246e-06,0.786992843016448,0.265,0.059,0.0552089274624937,"8","POLD2"
4.13854634977459e-06,0.992728880570523,0.294,0.07,0.0567560246408088,"8","VAMP3"
4.15691494162036e-06,0.665334522817191,0.294,0.069,0.0570079315093817,"8","BRE"
4.18387388216595e-06,0.725136267364762,0.265,0.059,0.0573776464200238,"8","PLIN3"
4.30533778982378e-06,1.25542547742872,0.706,0.286,0.0590434024496433,"8","GNG5"
4.37423354882229e-06,0.924086843742174,0.706,0.268,0.0599882388885488,"8","ZNHIT1"
4.41432229141346e-06,2.81443961600215,0.353,0.096,0.0605380159044441,"8","CNDP2"
4.56957857576359e-06,1.23904010506605,0.294,0.072,0.0626672005880219,"8","PRCP"
4.66181029282158e-06,0.640455842956331,1,0.636,0.0639320663557551,"8","CLIC1"
4.75963972815347e-06,0.976243333893666,0.971,0.537,0.0652736992318967,"8","EIF3L"
4.84600764213306e-06,0.783900156392638,0.265,0.06,0.0664581488042129,"8","DAPP1"
5.07893365827487e-06,1.05196140733327,0.265,0.06,0.0696524961895815,"8","DHX29"
5.12452180245991e-06,0.826882770749885,0.294,0.071,0.0702776919989352,"8","RAB4B"
5.35501769875736e-06,0.779507405486173,0.471,0.142,0.0734387127207584,"8","RNF5"
5.36438198096468e-06,0.735302890299792,0.294,0.07,0.0735671344869496,"8","MED6"
5.41114898537947e-06,0.835846822059633,0.647,0.231,0.0742084971854941,"8","HMGN3"
5.44537965006839e-06,1.04219776684424,0.412,0.122,0.0746779365210378,"8","URM1"
5.5875937859025e-06,0.969184373543061,0.794,0.381,0.0766282611798669,"8","ID2"
5.67435334178123e-06,0.912258864784139,0.382,0.105,0.0778180817291878,"8","HNRNPD"
5.72291465337343e-06,1.51721918419021,0.265,0.063,0.0784840515563632,"8","ACYP2"
5.94757994129388e-06,0.676431257254974,0.382,0.106,0.0815651113149042,"8","IFI44"
5.9936944361089e-06,0.441371773603248,0.5,0.153,0.0821975254967975,"8","MPC2"
6.1720200804756e-06,0.708451503385552,0.412,0.117,0.0846430833836424,"8","RAB11A"
6.24186460671275e-06,1.12474041611702,0.353,0.097,0.0856009312164586,"8","GRINA"
6.25097096349465e-06,0.825377774153458,0.324,0.083,0.0857258157933657,"8","PRDX4"
6.34823081504817e-06,0.866223245509009,0.559,0.19,0.0870596373975706,"8","MOB1A"
6.54010719039118e-06,0.709805930209258,0.324,0.083,0.0896910300090246,"8","RBPJ"
6.54956090550382e-06,0.804393682160272,0.559,0.191,0.0898206782580794,"8","VPS29"
6.55875467976786e-06,1.94110720853319,0.471,0.159,0.0899467616783364,"8","IRF7"
6.60331507525932e-06,0.995410876598234,0.353,0.098,0.0905578629421063,"8","LRRC25"
6.6417448102976e-06,1.21064588050163,0.265,0.062,0.0910848883284213,"8","TPMT"
6.81584028072296e-06,0.693965649933894,0.471,0.142,0.0934724336098347,"8","NDUFA8"
6.83306052098476e-06,0.939885236809863,0.5,0.172,0.0937085919847851,"8","ABI3"
6.86659284762403e-06,0.909662633746434,0.618,0.219,0.0941684543123159,"8","EIF6"
6.86762786943653e-06,0.534998156429815,0.647,0.24,0.0941826486014525,"8","LGALS3"
7.03905551433379e-06,0.988922725742658,0.471,0.151,0.0965336073235736,"8","MRPL41"
7.16059841830516e-06,0.990747969149535,0.706,0.308,0.098200446708637,"8","PPA1"
7.258401149394e-06,1.08340692321186,0.559,0.198,0.0995417133627894,"8","NDUFAB1"
7.82128590475867e-06,0.357287434855032,0.529,0.165,0.10726111489786,"8","SAT2"
7.89258607466818e-06,0.840318724038681,0.912,0.489,0.108238925427999,"8","RNASET2"
7.95110283539895e-06,0.771308115365401,0.265,0.061,0.109041424284661,"8","COMMD4"
8.58432072245792e-06,1.11531595904862,0.265,0.063,0.117725374387788,"8","TOR2A"
8.87802586459616e-06,0.578400889907906,0.324,0.085,0.121753246707072,"8","GUSB"
9.07150347955809e-06,1.11925092978038,0.294,0.074,0.12440659871866,"8","DCTN6"
1.00071065117496e-05,0.783968899030174,0.412,0.123,0.137237458702135,"8","SMARCB1"
1.00370552314926e-05,0.49051266611911,0.5,0.158,0.13764817544469,"8","PHPT1"
1.00696641383861e-05,0.942777679127718,0.5,0.166,0.138095373993827,"8","ATP6V1E1"
1.013351049535e-05,0.496193571051525,0.382,0.108,0.13897096293323,"8","TMEM205"
1.11134048853935e-05,1.12580352158989,0.382,0.116,0.152409234598287,"8","TPGS1"
1.13668581118308e-05,1.21095353620954,0.529,0.196,0.155885092145647,"8","ARL4C"
1.13891975266221e-05,0.67346512833853,0.588,0.211,0.156191454880095,"8","CLNS1A"
1.16345034582256e-05,1.82166433805564,0.412,0.124,0.159555580426105,"8","CAPNS1"
1.17024774645468e-05,0.496365015068096,1,0.847,0.160487775948795,"8","MYL6"
1.18463098348802e-05,0.722883131798859,0.265,0.063,0.162460293075547,"8","PAFAH1B1"
1.19096127239137e-05,0.45047799723107,0.618,0.202,0.163328428895753,"8","CCT4"
1.19397075140016e-05,0.929993339952006,0.441,0.137,0.163741148847018,"8","PTPN18"
1.25522085450516e-05,1.10975786106683,0.382,0.115,0.172140987986837,"8","CBR1"
1.33759666755315e-05,0.886444422056805,0.412,0.126,0.183438006988239,"8","PTRHD1"
1.35180375233965e-05,1.14960419741409,0.382,0.116,0.185386366595859,"8","EIF4A3"
1.35408169192378e-05,0.866945601441389,0.353,0.099,0.185698763230428,"8","SEC13"
1.38162192313437e-05,0.764541482151463,0.794,0.383,0.189475630538647,"8","RHOG"
1.43068686341048e-05,0.799735349805173,0.294,0.075,0.196204396448114,"8","TRIAP1"
1.43964850206101e-05,0.995214947909149,0.324,0.088,0.197433395572646,"8","NAMPT"
1.44308203662889e-05,0.514229622819445,1,0.855,0.197904270503286,"8","SH3BGRL3"
1.44436379791376e-05,0.596720423715814,0.618,0.215,0.198080051245893,"8","DDIT4"
1.47719832841551e-05,0.969755504949333,0.294,0.076,0.202582978758903,"8","NRD1"
1.60576218062486e-05,0.803017308190098,0.676,0.262,0.220214225450893,"8","RGS19"
1.62233663185121e-05,1.01717021725872,0.353,0.102,0.222487245692075,"8","PFKL"
1.63419890030308e-05,0.985858905327623,0.265,0.064,0.224114037187564,"8","MRPS22"
1.63642909142205e-05,1.20822865588787,0.265,0.065,0.22441988559762,"8","MRPS25"
1.70702489028741e-05,0.636250774526036,0.441,0.136,0.234101393454015,"8","SNRPG"
1.73610731652282e-05,0.628557721158844,0.471,0.154,0.23808975738794,"8","POU2F2"
1.81088452303005e-05,1.05993476482579,0.324,0.09,0.248344703488341,"8","LARP7"
1.94447228205573e-05,0.8082871890139,0.618,0.223,0.266664928761123,"8","NDUFS6"
1.98724587323694e-05,0.634459020548894,0.382,0.111,0.272530899055715,"8","LAGE3"
1.99346365895152e-05,0.739376453682601,0.559,0.196,0.273383606188612,"8","OXA1L"
2.00120270901564e-05,0.967294320300172,0.529,0.189,0.274444939514404,"8","SDHD"
2.01109573339629e-05,0.552435252066227,0.294,0.077,0.275801668877967,"8","FKBP5"
2.03446905666892e-05,0.739018377447983,0.382,0.113,0.279007086431575,"8","THEMIS2"
2.03843588173155e-05,1.11313482722046,0.382,0.118,0.279551096820665,"8","UBE2A"
2.05179922537056e-05,0.577186332262722,0.971,0.736,0.281383745767319,"8","PPIA"
2.06402421107408e-05,0.562398798390322,0.529,0.176,0.2830602803067,"8","SSR3"
2.06846342452674e-05,0.629852935657175,0.529,0.182,0.283669074039597,"8","OSTC"
2.07992292470335e-05,0.831437873235731,0.294,0.078,0.285240629893818,"8","MTCH2"
2.09189307509055e-05,1.04169402734246,0.265,0.065,0.286882216317919,"8","PAIP1"
2.09855103773335e-05,0.720528884866181,0.559,0.2,0.287795289314752,"8","GLIPR1"
2.0991310774108e-05,0.901249753684127,0.382,0.117,0.287874835956116,"8","COMMD9"
2.14797329214983e-05,1.10868868904819,0.294,0.078,0.294573057285428,"8","HDAC3"
2.15711998699489e-05,0.653616538944956,0.529,0.189,0.295827435016479,"8","EFHD2"
2.22980858731506e-05,0.705722178072289,0.412,0.126,0.305795949664387,"8","CYTH4"
2.23468224666064e-05,0.697215216510654,0.353,0.103,0.30646432330704,"8","NCKAP1L"
2.28069151382812e-05,0.369336544731531,0.412,0.124,0.312774034206388,"8","VKORC1"
2.28537701605407e-05,0.712887456055332,0.471,0.153,0.313416603981655,"8","RBM17"
2.32109431629328e-05,0.301975378546843,0.588,0.209,0.31831487453646,"8","SDHB"
2.40637791839961e-05,0.792153257341368,0.912,0.422,0.330010667729322,"8","ATP5G3"
2.42264204481532e-05,0.687312079878901,0.382,0.114,0.332241130025973,"8","SMIM12"
2.43356550538686e-05,0.419923922710804,0.441,0.135,0.333739173408753,"8","MRPL9"
2.46046310533566e-05,0.724860056002717,0.588,0.209,0.337427910265732,"8","PHB"
2.5353282061599e-05,0.816519547913365,0.382,0.122,0.347694910192769,"8","FGL2"
2.81388320832262e-05,0.512387656225156,0.853,0.34,0.385895943189364,"8","UQCR10"
2.83064980779672e-05,1.13923005963724,0.529,0.189,0.388195314641243,"8","PFDN2"
2.86798789117784e-05,0.850535626172955,0.441,0.147,0.393315859396129,"8","H2AFJ"
2.87531268499376e-05,0.853148283518188,0.765,0.313,0.394320381620044,"8","SEC61B"
2.90876254885383e-05,0.757888841555415,0.5,0.171,0.398907695949814,"8","DCXR"
2.93031438139674e-05,0.789214433710211,0.382,0.115,0.401863314264749,"8","DR1"
2.93333710250397e-05,0.836142824321043,0.559,0.202,0.402277850237394,"8","ATP5G1"
2.95882906624089e-05,1.08412801629624,0.265,0.068,0.405773818144276,"8","CTA-29F11.1"
2.96042068367099e-05,0.993353887622037,0.382,0.12,0.40599209255864,"8","TMEM109"
3.02222313987376e-05,1.18873646007218,0.294,0.081,0.414467681402287,"8","PABPN1"
3.02317170195761e-05,0.899788033916167,0.294,0.079,0.414597767206466,"8","PDCD7"
3.04466055525051e-05,0.819521445281194,0.412,0.131,0.417544748547055,"8","SYNGR2"
3.11252411277567e-05,0.476074111239391,0.441,0.138,0.426851556826056,"8","PSMA4"
3.12695179679652e-05,0.943371056985183,0.265,0.067,0.428830169412675,"8","SH3BP2"
3.2247122297681e-05,0.906718644237596,0.265,0.067,0.442237035190398,"8","BRD4"
3.38422395442047e-05,1.28398021503452,0.265,0.07,0.464112473109223,"8","TOR3A"
3.3927160279044e-05,0.887298107050914,0.265,0.067,0.465277076066809,"8","HAUS4"
3.45173748518578e-05,0.45258427986564,0.294,0.082,0.473371278718379,"8","IGFBP7"
3.48149484218842e-05,0.478029199615536,0.647,0.232,0.47745220265772,"8","NDUFS8"
3.49876233939077e-05,0.701417918065634,0.265,0.067,0.47982026722405,"8","VPS72"
3.61834122029561e-05,0.775737804484966,0.971,0.81,0.49621931495134,"8","ARPC3"
3.71530536052773e-05,2.15390080391741,0.441,0.151,0.509516977142772,"8","MRPL14"
3.75255825724371e-05,0.81765475636283,0.559,0.212,0.514625839398403,"8","C19orf10"
3.76864982434784e-05,0.986337483677616,0.294,0.081,0.516832636911063,"8","MCRS1"
3.8602957521496e-05,0.769400498345655,0.5,0.171,0.529400959449797,"8","BAG1"
4.07232761468704e-05,0.377991576382814,0.353,0.102,0.558479009078181,"8","FAM173A"
4.16460761932084e-05,0.716061379957823,0.471,0.16,0.57113428891366,"8","NDUFS3"
4.27505023973561e-05,0.873195536582782,0.265,0.068,0.586280389877341,"8","TM9SF2"
4.38060846622699e-05,0.817340622547828,0.382,0.119,0.60075664505837,"8","SCNM1"
4.6487994356646e-05,0.379522339359322,1,0.942,0.637536354607043,"8","PFN1"
4.66147924094646e-05,0.86028615863113,0.324,0.094,0.639275263103398,"8","ESD"
4.98889560073278e-05,0.551779755986657,0.676,0.246,0.684177142684494,"8","TCF25"
5.03237301559146e-05,0.738964109316652,0.559,0.212,0.690139635358213,"8","MX1"
5.11759588454789e-05,0.559448574885224,0.324,0.091,0.701827099606897,"8","ZSWIM7"
5.14664033203465e-05,1.05340678359333,0.294,0.083,0.705810255135232,"8","INPP5D"
5.21635813916866e-05,0.797680239018743,0.676,0.28,0.71537135520559,"8","AURKAIP1"
5.23409556718877e-05,0.50996727874088,0.294,0.081,0.717803866084267,"8","FCGR2A"
5.28892484133205e-05,0.506602710630122,1,0.911,0.725323152740278,"8","CFL1"
5.37520121908715e-05,0.660732823941341,0.441,0.145,0.737155095185612,"8","GTF3C6"
5.42600881668576e-05,0.773927561418147,0.5,0.181,0.744122849120285,"8","DECR1"
5.55828644030336e-05,0.556129610403153,0.588,0.231,0.762263402423203,"8","GADD45B"
5.69314967417271e-05,0.438788529863605,0.412,0.131,0.780758546316045,"8","PITHD1"
5.71018551244391e-05,0.917809789017563,0.412,0.138,0.783094841176557,"8","MTCH1"
5.71695469123056e-05,1.36916912145325,0.265,0.072,0.784023166355359,"8","MTHFD2"
5.79044462726685e-05,0.484681972435591,1,0.697,0.794101576183375,"8","ZFP36"
5.80818871252218e-05,0.707424353069105,0.676,0.296,0.796535000035291,"8","FAM49B"
6.01554073649067e-05,0.818853359599814,0.382,0.122,0.824971256602331,"8","AOAH"
6.03951318129852e-05,0.898716942992454,0.412,0.136,0.82825883768328,"8","MLF2"
6.27996201795097e-05,0.608950999540788,0.382,0.121,0.861233991141796,"8","NAPRT1"
6.3066960640456e-05,0.573926698458295,0.294,0.081,0.864900298223213,"8","RPL26L1"
6.37488871553628e-05,1.11782124754153,0.324,0.099,0.874252238448645,"8","NOTCH2NL"
6.45170391209637e-05,0.808692128399458,0.382,0.122,0.884786674504896,"8","TLN1"
6.4984387079009e-05,0.372513331762222,0.382,0.118,0.89119588440153,"8","BABAM1"
6.71316141011613e-05,0.749647232752023,0.353,0.107,0.920642955783325,"8","PAK2"
6.99243722455032e-05,0.715693348124584,0.382,0.122,0.958942840974831,"8","CD300A"
7.00297055700011e-05,0.459723950853006,0.706,0.283,0.960387382186994,"8","GSTO1"
7.13291597401843e-05,0.728636156666389,0.441,0.151,0.978208096676888,"8","COMT"
7.54333428002863e-05,0.319004219798186,0.441,0.145,1,"8","HCK"
7.5981309718488e-05,0.845436969206818,0.824,0.378,1,"8","COX8A"
7.69185887093541e-05,0.640771578221402,0.735,0.31,1,"8","CYCS"
8.50135441915323e-05,2.37171791279258,0.382,0.123,1,"8","COMMD3"
8.70244223547832e-05,1.49352782517868,0.265,0.075,1,"8","NUBP1"
8.79030036127142e-05,0.690282033822498,0.441,0.153,1,"8","ADI1"
8.93273088175415e-05,0.959680499340628,0.265,0.072,1,"8","ZBTB7A"
8.9475617014523e-05,0.7851478142665,0.353,0.11,1,"8","MRPL3"
8.99214373411501e-05,0.509892667376682,0.706,0.281,1,"8","MRPL23"
9.0793518041261e-05,0.80131160434888,0.294,0.084,1,"8","FAM192A"
9.29004660503707e-05,0.332472966204328,0.735,0.282,1,"8","SUPT4H1"
9.67833397443747e-05,0.677242885515861,0.794,0.38,1,"8","LCP1"
9.75187580543966e-05,0.784881503004521,0.294,0.084,1,"8","RPS6KA1"
9.83135521858582e-05,0.931048574060362,0.265,0.074,1,"8","PPP2R3C"
0.000102750641469933,0.455971009422711,0.588,0.216,1,"8","CAPN2"
0.000103206535015989,1.02016213564806,0.265,0.074,1,"8","FLYWCH2"
0.000105575064216556,1.76990887732051,0.618,0.298,1,"8","GDI2"
0.000107438434553264,0.454513526657202,0.412,0.135,1,"8","ITGB7"
0.000111482657899492,0.637666430346185,0.265,0.072,1,"8","ATXN2L"
0.0001128534445481,0.357418604176452,0.412,0.138,1,"8","NCOA4"
0.000115813850391507,0.671846097238027,0.882,0.427,1,"8","COPE"
0.000116217075317053,0.316968967814546,0.412,0.133,1,"8","OLA1"
0.000117242307400826,0.733585201694149,0.529,0.207,1,"8","NDUFB5"
0.000117592627087683,0.48460419619928,0.647,0.26,1,"8","IFI44L"
0.000120585611150379,0.541334029179772,1,0.704,1,"8","CHCHD2"
0.000121389271405433,1.02658861433726,0.382,0.13,1,"8","NDUFS4"
0.00012877630771463,0.680675888441634,0.882,0.533,1,"8","CALM2"
0.000129651677208818,0.653396369375657,0.382,0.125,1,"8","GLUD1"
0.000130906821171132,0.780241438070815,0.353,0.113,1,"8","RPN1"
0.000134367022237796,0.848926698851767,0.412,0.144,1,"8","NENF"
0.000136394222787785,0.320182106390078,0.382,0.122,1,"8","TMEM208"
0.000136718005398758,0.919912433604621,0.324,0.102,1,"8","HEXB"
0.000139273320251657,0.602201394846116,0.324,0.1,1,"8","C19orf38"
0.000139548206980894,0.867025096977914,0.324,0.101,1,"8","PSMB5"
0.000140372202287329,0.25996249353866,0.265,0.073,1,"8","TMEM242"
0.000140677015466109,0.702482790429691,0.324,0.099,1,"8","TMX1"
0.000141027069397338,0.406073065780888,0.412,0.136,1,"8","ETHE1"
0.000148799418257032,0.581901554316406,0.265,0.074,1,"8","HHEX"
0.000149298777057474,0.856610399386761,0.324,0.102,1,"8","ADPGK"
0.000149462230545589,0.739094739204102,0.676,0.293,1,"8","GNAS"
0.00015071034434572,0.352866998397348,0.5,0.18,1,"8","UQCRC1"
0.000153157281245227,0.734495756910551,0.5,0.185,1,"8","LINC00493"
0.0001554584692938,0.317457709851117,0.412,0.136,1,"8","SNW1"
0.000156473603649501,0.604913272208504,0.471,0.168,1,"8","NAA10"
0.000156872517763657,0.63440935886383,0.382,0.125,1,"8","PRPF40A"
0.00015974336214157,0.501139232593393,0.324,0.101,1,"8","SRA1"
0.000163442169923246,0.681500401681288,0.882,0.456,1,"8","SNX3"
